time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:48:26.762847,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:28.731589,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:30.762840,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:32.747097,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:34.684715,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:36.684733,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:38.622212,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:40.590964,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:42.934713,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:44.919095,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:46.856588,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:48.872213,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:50.918923,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:52.887841,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:54.825340,0.4,6 6 5 6,1 1 1 2,2
2022-03-01 00:48:56.778465,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:48:58.792157,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:00.745504,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:02.714043,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:04.839050,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:06.807990,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:08.760911,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:10.729862,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:12.698613,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:14.620490,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:16.589237,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:18.636109,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:20.933323,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:22.948939,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:24.995819,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:27.980189,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:29.948941,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:31.886439,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:33.886439,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:35.870816,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:37.839374,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:39.839565,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:41.823939,0.4,6 6 5 6,1 1 1 1,2
